,menu_price,votes,average_cost_for_two,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisine,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,rating,menu_category,item_name,price_range_cat
6398,-0.18037307124507507,0.5786958701665139,5.993961427306569,308274,,1,,,,,,,0,1,0,0,1,3.7,,,1
6399,-0.18037307124507507,-0.0667733974942634,5.993961427306569,18264977,,1,,,,,,,0,0,0,0,1,3.1,,,1
6400,-0.18037307124507507,-1.6263530336474072,5.993961427306569,18434243,,1,,,,,,,0,0,0,0,1,1.0,,,1
6401,-0.18037307124507507,-0.2552686823975758,5.993961427306569,6077,,1,,,,,,,0,0,0,0,1,3.2,,,1
6402,-0.18037307124507507,-1.0975424988905969,5.993961427306569,9269,,1,,,,,,,0,0,0,0,1,1.0,,,1
6403,-0.18037307124507507,-0.029104413997371705,6.478509642208569,1402335,,1,,,,,,,0,0,0,0,2,3.1,,,2
6404,-0.18037307124507507,1.574944364817899,7.0909098220799835,801170,,1,,,,,,,0,0,0,0,3,4.2,,,3
6405,-0.18037307124507507,1.2323436377169774,2.3978952727983707,17316208,,216,,,,,,,0,0,0,0,1,4.2,,,1
6406,-0.18037307124507507,-0.6872447404268912,5.993961427306569,3182,,1,,,,,,,0,0,0,0,1,2.9,,,1
6407,-0.18037307124507507,-0.08674667527302724,5.707110264748875,18124369,,1,,,,,,,0,0,0,0,1,3.3,,,1
6408,-0.18037307124507507,-0.8504358192160233,6.2166061010848646,18382113,,1,,,,,,,0,0,0,0,2,3.0,,,2
6409,-0.18037307124507507,-0.2552686823975758,5.017279836814924,7591,,1,,,,,,,0,0,0,0,1,2.7,,,1
6410,-0.18037307124507507,0.6704568347420323,5.707110264748875,8671,,1,,,,,,,0,0,0,0,1,2.5,,,1
6411,-0.18037307124507507,0.6432680497777578,6.2166061010848646,1041,,1,,,,,,,0,0,0,0,2,3.1,,,2
6412,-0.18037307124507507,-1.6263530336474072,5.017279836814924,18424867,,1,,,,,,,0,0,0,0,1,1.0,,,1
6413,-0.18037307124507507,1.01573709835026,4.2626798770413155,5701729,,214,,,,,,,0,0,0,0,2,4.3,,,2
6414,-0.18037307124507507,-1.6263530336474072,6.2166061010848646,18381258,,1,,,,,,,0,0,0,0,2,1.0,,,2
6415,-0.18037307124507507,-1.6263530336474072,5.707110264748875,18489806,,1,,,,,,,0,0,0,0,1,1.0,,,1
6416,-0.18037307124507507,0.19905162440384955,5.303304908059076,313209,,1,,,,,,,0,1,0,0,1,3.2,,,1
6417,-0.18037307124507507,-0.2009523889011549,5.860786223465865,304691,,1,,,,,,,0,0,0,0,1,2.8,,,1
6418,-0.18037307124507507,0.43866366031319776,6.111467339502679,4000294,,1,,,,,,,0,0,0,0,2,3.6,,,2
6419,-0.18037307124507507,-1.2931282919594205,6.2166061010848646,18264985,,1,,,,,,,0,0,0,0,2,1.0,,,2
6420,-0.18037307124507507,0.4021769216747799,6.803505257608338,5846,,1,,,,,,,0,1,0,0,2,3.0,,,2
6421,-0.18037307124507507,0.6385883321160076,7.313886831633462,7316,,1,,,,,,,1,1,0,0,3,3.1,,,3
6422,-0.18037307124507507,-0.5138848274453611,5.707110264748875,311047,,1,,,,,,,0,0,0,0,1,2.8,,,1
6423,-0.18037307124507507,0.896804939904784,3.258096538021482,16659169,,37,,,,,,,0,0,0,0,2,3.7,,,2
6424,-0.18037307124507507,0.34610950308542626,6.621405651764134,301383,,1,,,,,,,1,0,0,0,2,3.1,,,2
6425,-0.18037307124507507,-0.34999417100898617,6.68586094706836,18371428,,1,,,,,,,0,1,0,0,2,3.4,,,2
6426,-0.18037307124507507,-1.0975424988905969,5.5254529391317835,18437128,,1,,,,,,,0,0,0,0,1,1.0,,,1
6427,-0.18037307124507507,0.6704568347420323,5.303304908059076,75104,,189,,,,,,,0,0,0,0,3,3.4,,,3
6428,-0.18037307124507507,0.6748471062937016,6.2166061010848646,18345461,,1,,,,,,,0,1,0,0,2,4.1,,,2
6429,-0.18037307124507507,1.1952741692612723,7.313886831633462,18272353,,1,,,,,,,1,0,0,0,3,4.1,,,3
6430,-0.18037307124507507,1.9934151272391758,7.313886831633462,305670,,1,,,,,,,1,0,0,0,3,4.0,,,3
6431,-0.18037307124507507,-0.029104413997371705,5.993961427306569,306962,,1,,,,,,,0,0,0,0,1,3.1,,,1
6432,-0.18037307124507507,-1.0975424988905969,3.9318256327243257,6703956,,30,,,,,,,0,0,0,0,2,1.0,,,2
6433,-0.18037307124507507,0.21033980761465573,5.707110264748875,300941,,1,,,,,,,0,0,0,0,1,3.4,,,1
6434,-0.18037307124507507,2.2559300175083736,7.783640596221253,3393,,1,,,,,,,0,0,0,0,4,3.8,,,4
6435,-0.18037307124507507,-0.12930258288048813,5.993961427306569,18411846,,1,,,,,,,0,1,0,0,1,3.2,,,1
6436,-0.18037307124507507,-1.6263530336474072,6.398594934535208,18472669,,1,,,,,,,0,0,0,0,2,1.0,,,2
6437,-0.18037307124507507,0.5105722506230609,7.0909098220799835,18435305,,1,,,,,,,1,0,0,0,3,4.4,,,3
6438,-0.18037307124507507,0.6748471062937016,4.61512051684126,4608,,1,,,,,,,0,1,0,0,1,3.8,,,1
6439,-0.18037307124507507,0.7842610025412226,3.258096538021482,17342594,,216,,,,,,,0,0,0,0,2,3.6,,,2
6440,-0.18037307124507507,-0.6872447404268912,5.993961427306569,18203182,,1,,,,,,,0,1,0,0,1,2.7,,,1
6441,-0.18037307124507507,0.08383370880235524,4.330733340286331,18483252,,184,,,,,,,0,0,0,0,4,3.2,,,4
6442,-0.18037307124507507,1.852033829217678,7.346655163176539,7227,,1,,,,,,,1,0,0,0,3,4.0,,,3
6443,-0.18037307124507507,2.416382056171955,7.496097345175956,5030,,1,,,,,,,1,0,0,0,3,3.7,,,3
6444,-0.18037307124507507,-0.8504358192160233,5.707110264748875,18233797,,1,,,,,,,0,1,0,0,1,2.7,,,1
6445,-0.18037307124507507,-1.6263530336474072,5.993961427306569,18383456,,1,,,,,,,0,1,0,0,1,1.0,,,1
6446,-0.18037307124507507,-0.7620508193744011,5.707110264748875,18265408,,1,,,,,,,0,0,0,0,1,3.0,,,1
6447,-0.18037307124507507,-0.9584750617626369,5.993961427306569,18279461,,1,,,,,,,0,0,0,0,1,1.0,,,1
6448,-0.18037307124507507,-1.2931282919594205,5.707110264748875,18089242,,1,,,,,,,0,0,0,0,1,1.0,,,1
