,menu_price,votes,average_cost_for_two,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisine,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,rating,menu_category,item_name,price_range_cat,cluster
2363,-0.18037307124507507,-1.6263530336474072,5.303304908059076,18388132,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2364,-0.18037307124507507,-0.46749518832009296,6.2166061010848646,18279435,,1,,,,,,,0,1,0,0,2,2.7,,,2,3
2365,-0.18037307124507507,0.6920303645858091,6.90875477931522,2700019,,1,,,,,,,0,0,0,0,3,3.7,,,3,1
2366,-0.18037307124507507,-0.6223872193238486,5.5254529391317835,311787,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2367,-0.18037307124507507,0.7700284472233824,5.5254529391317835,300594,,1,,,,,,,0,1,0,0,1,3.7,,,1,3
2368,-0.18037307124507507,0.6920303645858091,4.61512051684126,303082,,1,,,,,,,0,0,0,0,1,3.7,,,1,3
2369,-0.18037307124507507,0.7877564366597429,3.258096538021482,17582664,,216,,,,,,,0,0,0,0,2,3.8,,,2,2
2370,-0.18037307124507507,1.0068401393556907,2.3978952727983707,17316201,,216,,,,,,,0,0,0,0,1,4.2,,,1,2
2371,-0.18037307124507507,-1.6263530336474072,5.707110264748875,18492052,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2372,-0.18037307124507507,0.4315781223256161,6.621405651764134,2411,,1,,,,,,,1,1,0,0,2,2.7,,,2,1
2373,-0.18037307124507507,0.68778991962361,7.496097345175956,5230,,1,,,,,,,1,0,0,0,3,2.6,,,3,1
2374,-0.18037307124507507,0.5994731112768054,6.2166061010848646,18419879,,1,,,,,,,0,1,0,0,2,4.3,,,2,3
2375,-0.18037307124507507,-1.6263530336474072,5.303304908059076,18352655,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2376,-0.18037307124507507,1.9521376961179935,6.621405651764134,101212,,1,,,,,,,0,1,0,0,2,4.7,,,2,3
2377,-0.18037307124507507,-1.6263530336474072,6.90875477931522,18317473,,1,,,,,,,1,0,0,0,3,1.0,,,3,1
2378,-0.18037307124507507,0.5733627803988395,4.61512051684126,300872,,1,,,,,,,0,0,0,0,1,3.9,,,1,3
2379,-0.18037307124507507,-0.04757885019638435,6.398594934535208,309873,,1,,,,,,,0,0,0,0,2,2.9,,,2,3
2380,-0.18037307124507507,-0.10756477413130376,5.993961427306569,5681,,1,,,,,,,0,0,0,0,1,2.9,,,1,3
2381,-0.18037307124507507,0.8048745971857597,7.170888478512505,5800718,,191,,,,,,,0,0,0,0,2,4.5,,,2,2
2382,-0.18037307124507507,0.47917276977862994,5.993961427306569,9253,,1,,,,,,,0,0,0,0,1,3.5,,,1,3
2383,-0.18037307124507507,0.865032741207489,6.621405651764134,307511,,1,,,,,,,1,1,0,0,2,2.5,,,2,1
2384,-0.18037307124507507,0.3945456132265116,5.993961427306569,309685,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2385,-0.18037307124507507,1.3712375627805728,5.303304908059076,3372,,1,,,,,,,0,0,0,0,1,3.7,,,1,3
2386,-0.18037307124507507,0.9719880587989339,5.993961427306569,3371,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2387,-0.18037307124507507,-0.17589108799055359,5.993961427306569,18337965,,1,,,,,,,0,0,0,0,1,3.2,,,1,0
2388,-0.18037307124507507,-0.46749518832009296,5.993961427306569,18416860,,1,,,,,,,0,0,0,0,1,3.1,,,1,0
2389,-0.18037307124507507,0.8709622474784661,5.993961427306569,3370,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2390,-0.18037307124507507,-0.8504358192160233,6.2166061010848646,18396440,,1,,,,,,,0,1,0,0,2,2.6,,,2,3
2391,-0.18037307124507507,-0.31634669657271886,6.2166061010848646,18222593,,1,,,,,,,0,0,0,0,2,2.8,,,2,0
2392,-0.18037307124507507,-0.9584750617626369,6.2166061010848646,18446418,,1,,,,,,,0,0,0,0,2,1.0,,,2,0
2393,-0.18037307124507507,-0.8504358192160233,6.55250788703459,306331,,1,,,,,,,0,0,0,0,2,2.9,,,2,3
2394,-0.18037307124507507,-0.9584750617626369,6.2166061010848646,18440259,,1,,,,,,,0,0,0,0,2,1.0,,,2,0
2395,-0.18037307124507507,1.3041190454779812,7.313886831633462,18254529,,1,,,,,,,1,0,0,0,3,3.9,,,3,1
2396,-0.18037307124507507,-1.6263530336474072,5.017279836814924,6249,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2397,-0.18037307124507507,-1.6263530336474072,5.303304908059076,18418243,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2398,-0.18037307124507507,1.1171380472608674,6.55250788703459,3100153,,1,,,,,,,0,0,0,0,2,3.6,,,2,3
2399,-0.18037307124507507,-0.31634669657271886,4.61512051684126,300231,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2400,-0.18037307124507507,0.242735006259961,4.61512051684126,302936,,1,,,,,,,0,0,0,0,1,3.6,,,1,3
2401,-0.18037307124507507,0.6385883321160076,3.713572066704308,6004813,,208,,,,,,,0,0,0,0,2,4.7,,,2,2
2402,-0.18037307124507507,-0.9584750617626369,5.707110264748875,18180048,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2403,-0.18037307124507507,-0.9584750617626369,5.993961427306569,18265716,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2404,-0.18037307124507507,0.6920303645858091,6.111467339502679,2000,,1,,,,,,,0,1,0,0,1,3.3,,,1,3
2405,-0.18037307124507507,-0.7620508193744011,5.303304908059076,306739,,1,,,,,,,0,0,0,0,1,2.9,,,1,3
2406,-0.18037307124507507,0.3375551888350312,5.5254529391317835,306491,,1,,,,,,,0,1,0,0,1,2.5,,,1,3
2407,-0.18037307124507507,0.6704568347420323,3.258096538021482,17334034,,216,,,,,,,0,0,0,0,2,4.2,,,2,2
2408,-0.18037307124507507,-1.6263530336474072,5.5254529391317835,18457856,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2409,-0.18037307124507507,0.054116928583185855,5.707110264748875,305942,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2410,-0.18037307124507507,-0.6223872193238486,4.948759890378168,7303219,,30,,,,,,,0,0,0,0,4,4.0,,,4,1
2411,-0.18037307124507507,1.0244782336242186,7.0909098220799835,3700160,,1,,,,,,,0,0,0,0,4,3.4,,,4,1
2412,-0.18037307124507507,0.5733627803988395,6.90875477931522,1600280,,1,,,,,,,0,0,0,0,4,3.6,,,4,1
2413,-0.18037307124507507,0.1756706644948846,5.017279836814924,302424,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2414,-0.18037307124507507,-1.0975424988905969,6.2166061010848646,18462632,,1,,,,,,,0,0,0,0,2,1.0,,,2,0
2415,-0.18037307124507507,0.7325569118867692,6.68586094706836,304598,,1,,,,,,,0,1,0,0,2,3.6,,,2,3
2416,-0.18037307124507507,0.054116928583185855,6.55250788703459,18432011,,1,,,,,,,0,0,0,0,2,4.1,,,2,3
2417,-0.18037307124507507,0.1635515840087239,6.55250788703459,18322646,,1,,,,,,,0,1,0,0,2,3.5,,,2,3
2418,-0.18037307124507507,0.1635515840087239,6.55250788703459,18322672,,1,,,,,,,0,1,0,0,2,3.7,,,2,3
2419,-0.18037307124507507,0.9023701985832566,6.55250788703459,18273627,,1,,,,,,,0,1,0,0,2,3.9,,,2,3
2420,-0.18037307124507507,0.7877564366597429,7.313886831633462,948,,1,,,,,,,1,1,0,0,3,3.5,,,3,1
2421,-0.18037307124507507,-0.9584750617626369,6.2166061010848646,18460293,,1,,,,,,,0,0,0,0,2,1.0,,,2,0
2422,-0.18037307124507507,1.246435228002781,6.55250788703459,1735,,1,,,,,,,0,1,0,0,2,2.5,,,2,3
2423,-0.18037307124507507,1.1278197141271145,6.2166061010848646,3100142,,1,,,,,,,0,0,0,0,2,4.2,,,2,3
2424,-0.18037307124507507,0.5679717660019465,5.860786223465865,18455949,,1,,,,,,,0,0,0,0,1,4.0,,,1,3
2425,-0.18037307124507507,-0.42512093329958506,5.860786223465865,18128895,,1,,,,,,,0,0,0,0,1,3.2,,,1,0
2426,-0.18037307124507507,-1.6263530336474072,4.61512051684126,7809,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2427,-0.18037307124507507,-0.08674667527302724,5.707110264748875,18356817,,1,,,,,,,0,1,0,0,1,3.4,,,1,3
2428,-0.18037307124507507,-1.2931282919594205,5.303304908059076,18377895,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2429,-0.18037307124507507,-1.0975424988905969,5.993961427306569,18383521,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2430,-0.18037307124507507,1.3986350556672282,6.311734809152915,300595,,1,,,,,,,0,0,0,0,2,3.6,,,2,3
2431,-0.18037307124507507,-0.9584750617626369,6.398594934535208,18492087,,1,,,,,,,0,0,0,0,2,1.0,,,2,0
2432,-0.18037307124507507,0.09804665499161123,6.111467339502679,5598,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2433,-0.18037307124507507,-0.2009523889011549,6.111467339502679,304103,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2434,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18312485,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2435,-0.18037307124507507,-0.31634669657271886,6.111467339502679,8130,,1,,,,,,,0,0,0,0,1,3.0,,,1,3
2436,-0.18037307124507507,-0.029104413997371705,6.111467339502679,5698,,1,,,,,,,0,0,0,0,1,3.0,,,1,3
2437,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18469955,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2438,-0.18037307124507507,0.19905162440384955,6.111467339502679,304727,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2439,-0.18037307124507507,0.7286496983433004,6.111467339502679,594,,1,,,,,,,0,1,0,0,1,3.6,,,1,3
2440,-0.18037307124507507,-1.0975424988905969,6.111467339502679,18161600,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2441,-0.18037307124507507,-0.9584750617626369,6.111467339502679,18358190,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2442,-0.18037307124507507,-0.0667733974942634,6.111467339502679,302132,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2443,-0.18037307124507507,-0.9584750617626369,6.111467339502679,18381672,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2444,-0.18037307124507507,-0.2552686823975758,6.111467339502679,6925,,1,,,,,,,0,0,0,0,1,3.0,,,1,3
2445,-0.18037307124507507,-1.0975424988905969,6.111467339502679,18312585,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2446,-0.18037307124507507,0.08383370880235524,6.111467339502679,8257,,1,,,,,,,0,0,0,0,1,2.6,,,1,3
2447,-0.18037307124507507,0.054116928583185855,6.111467339502679,7761,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2448,-0.18037307124507507,0.022493861604416663,6.111467339502679,308769,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2449,-0.18037307124507507,-1.2931282919594205,6.111467339502679,18312578,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2450,-0.18037307124507507,-0.7620508193744011,6.111467339502679,18312595,,1,,,,,,,0,0,0,0,1,3.1,,,1,0
2451,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18163895,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2452,-0.18037307124507507,0.49825000850270085,6.111467339502679,609,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2453,-0.18037307124507507,0.005887571046016191,6.111467339502679,628,,1,,,,,,,0,0,0,0,1,2.4,,,1,3
2454,-0.18037307124507507,-0.2552686823975758,6.111467339502679,304107,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2455,-0.18037307124507507,0.13838284875761464,6.111467339502679,5527,,1,,,,,,,0,1,0,0,1,2.9,,,1,3
2456,-0.18037307124507507,-0.5138848274453611,6.111467339502679,613,,1,,,,,,,0,0,0,0,1,2.9,,,1,3
2457,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18421038,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2458,-0.18037307124507507,0.3545184773451313,6.111467339502679,5595,,1,,,,,,,0,0,0,0,1,3.6,,,1,3
2459,-0.18037307124507507,0.1756706644948846,6.111467339502679,5594,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2460,-0.18037307124507507,-0.2552686823975758,6.111467339502679,304152,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2461,-0.18037307124507507,-1.0975424988905969,6.111467339502679,18313141,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2462,-0.18037307124507507,0.2828693799785159,6.111467339502679,8828,,1,,,,,,,0,0,0,0,1,3.5,,,1,3
2463,-0.18037307124507507,0.06919909082432256,6.111467339502679,304030,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2464,-0.18037307124507507,0.15112757637457397,6.111467339502679,637,,1,,,,,,,0,1,0,0,1,3.0,,,1,3
2465,-0.18037307124507507,-0.34999417100898617,6.111467339502679,308336,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2466,-0.18037307124507507,-0.08674667527302724,6.111467339502679,641,,1,,,,,,,0,0,0,0,1,2.6,,,1,3
2467,-0.18037307124507507,0.27313704699451485,6.111467339502679,6190,,1,,,,,,,0,0,0,0,1,2.4,,,1,3
2468,-0.18037307124507507,0.3017776776608581,6.111467339502679,650,,1,,,,,,,0,0,0,0,1,2.5,,,1,3
2469,-0.18037307124507507,0.3017776776608581,6.111467339502679,658,,1,,,,,,,0,0,0,0,1,2.3,,,1,3
2470,-0.18037307124507507,-0.31634669657271886,6.111467339502679,9829,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2471,-0.18037307124507507,-0.2009523889011549,6.111467339502679,6265,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2472,-0.18037307124507507,-0.08674667527302724,6.111467339502679,5590,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2473,-0.18037307124507507,-1.0975424988905969,6.111467339502679,18486842,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2474,-0.18037307124507507,0.06919909082432256,6.111467339502679,305360,,1,,,,,,,0,0,0,0,1,2.3,,,1,3
2475,-0.18037307124507507,-0.12930258288048813,6.111467339502679,303963,,1,,,,,,,0,0,0,0,1,2.6,,,1,3
2476,-0.18037307124507507,0.5225957524594738,6.111467339502679,640,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2477,-0.18037307124507507,0.08383370880235524,6.111467339502679,9620,,1,,,,,,,0,1,0,0,1,2.9,,,1,3
2478,-0.18037307124507507,-0.08674667527302724,6.111467339502679,7901,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2479,-0.18037307124507507,0.09804665499161123,6.111467339502679,300581,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
